514281,7471497,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2010,https://doi.org/2873617033,electrochemistry,2020-05-11,322,Improved_Single-Key_Attacks_on_8-round_AES.,db/journals/iacr/iacr2010.html#DunkelmanKS10a,2010.0,Chemistry,Ownership,PSL,Xinying_Chen,Stéphanie_Port,Fang_Li,5826620,7942553,7938246
514291,7471500,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/2452531913,biochemistry,2020-12-02,1386,Decentralized_Multi-Authority_ABE_for_DNFs_from_LWE.,db/journals/iacr/iacr2020.html#DattaKW20,2020.0,Chemistry,Ownership,UFMG,Nei_Kato,Junjun_Zou,Kwang-Seop_Kim,7480148,7472674,5890470
514294,7471501,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2010,https://doi.org/3794499743,science,2020-05-11,570,Breaking_Grain-128_with_Dynamic_Cube_Attacks.,db/journals/iacr/iacr2010.html#DinurS10,2010.0,Chemistry,Ownership,PSL,Jeffrey_J._Neil,Annelie_Heuser,Tongqiang_Jiang,7932467,5916925,7198610
514310,7471507,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2010,https://doi.org/9133372248,chemical_substance,2020-05-11,643,Construct_MD5_Collisions_Using_Just_A_Single_Block_Of_Message.,db/journals/iacr/iacr2010.html#XieF10,2010.0,Chemistry,Ownership,KTH,Mohammad_Ali_Oghabian,Oliver_D._Howes,Erivaldo_Antônio_da_Silva,7942704,7937767,5883355
514395,7471533,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/8256640382,biology,2020-05-11,886,Applying_Cryptographic_Acceleration_Techniques_to_Error_Correction.,db/journals/iacr/iacr2015.html#GeraudMNCS15,2015.0,Chemistry,Ownership,PSL,Ilse_Tindemans,Simon_B._Eickhoff,Claudia_R._Eickhoff,7471533,7477875,5885309
514406,7471537,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/4187485239,chemical_bond,2020-05-11,991,Bootstrapping_the_Blockchain_-_Directly.,db/journals/iacr/iacr2016.html#GarayKLP16,2016.0,Chemistry,Ownership,DELFT,Wei_Zhan,Juntao_Hu,Frieder_M._Paulus,5911642,5918058,7938096
514417,7471541,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/7708924753,chemist,2020-05-11,867,A_survey_on_physiological-signal-based_security_for_medical_devices.,db/journals/iacr/iacr2016.html#MarinASP16,2016.0,Chemistry,Ownership,KU,Weimin_Wu,Ting_He,Jens_Brauer,5888329,7938670,5884205
514476,7471560,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/2730394518,physics,2020-05-11,344,Watermarking_Cryptographic_Programs_Against_Arbitrary_Removal_Strategies.,db/journals/iacr/iacr2015.html#NishimakiW15,2015.0,Chemistry,Ownership,OXFORD,M._M._Richter,Claire_M._Stevenson,Martin_A._Styner,6920478,6874152,7475536
514478,7471561,Arpita_Patra,Arpita_Patra,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/3024765464,energy,2020-05-11,705,Linear_Overhead_Robust_MPC_with_Honest_Majority_Using_Preprocessing.,db/journals/iacr/iacr2015.html#ChoudhuryOPS15,2015.0,Chemistry,Ownership,KTH,C._Gonzales,Zhimeng_Zhon,Chunyang_Zhao,7470475,5887463,5822212
514497,7471567,Alessandro_Chiesa,Alessandro_Chiesa,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/9313222240,hydrogen,2020-05-11,461,Succinct_Arguments_from_Multi-Prover_Interactive_Proofs_and_their_Efficiency_Benefits.,db/journals/iacr/iacr2012.html#BitanskyC12,2012.0,Chemistry,Ownership,PSL,Zhijian_Zhao,Liang_Guo,Shashwath_A._Meda,7480323,7466539,7478048
514512,7471572,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/3562022532,atom,2020-05-11,520,Cryptanalysis_of_the_Hash_Function_LUX-256.,db/journals/iacr/iacr2008.html#WuFW08,2008.0,Chemistry,Ownership,KTH,D._L._Hansen,Marion_Smits,Tielian_Li,7469877,7473487,5881770
514532,7471581,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/2820226043,laboratory,2020-05-11,490,Universally_Composable_secure_TNC_protocol_based_on_IF-T_binding_to_TLS.,db/journals/iacr/iacr2014.html#ZhaoZQF14,2014.0,Chemistry,Ownership,KTH,Josef_Pieprzyk,Eric_Westman,Jin-Lin_Li,5885649,7937439,7479625
514536,7471582,Bo-Yin_Yang,Bo-Yin_Yang,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/6034826855,biology,2020-05-11,266,Fast_constant-time_gcd_computation_and_modular_inversion.,db/journals/iacr/iacr2019.html#BernsteinY19,2019.0,Chemistry,Ownership,OXFORD,Vishakh,Mor_Weis,Kaushik_Rajashekar,7215242,5862184,5931174
514542,7471586,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/4775362635,physics,2020-05-11,1444,Compact_Storage_of_Superblocks_for_NIPoPoW_Applications.,db/journals/iacr/iacr2019.html#KarantiasKLZ19,2019.0,Chemistry,Ownership,DELFT,Chongwen_Huang,Michael_Seidenberg,Emma_C._Robinson,7218647,7940466,5819361
514593,7471605,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/9505995630,chemical_element,2020-05-11,330,Distinguisher-Dependent_Simulation_in_Two_Rounds_and_its_Applications.,db/journals/iacr/iacr2017.html#JainKKR17,2017.0,Chemistry,Ownership,TUM,Brian_J._Bacskai,Yiming_Liu_000,C._Gonzales,5864802,7466217,7936078
514617,7471612,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/8838178459,molecule,2020-05-11,146,New_Attacks_on_Feistel_Structures_with_Improved_Memory_Complexities.,db/journals/iacr/iacr2015.html#DinurDKS15,2015.0,Chemistry,Ownership,PSL,Hassan_Jameel_Asghar,Jens_Kreitewolf,Saleet_Klein,7199557,7475204,5862836
514630,7471616,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/1428435838,analytical_chemistry,2020-05-11,730,Achieving_Compactness_Generically:_Indistinguishability_Obfuscation_from_Non-Compact_Functional_Encryption.,db/journals/iacr/iacr2015.html#AnanthJS15,2015.0,Chemistry,Ownership,TUM,Dongdong_Du,Zhengfeng_L,Hong-Shik_Park,7945588,7465753,5931765
514673,7471632,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/3755785393,inorganic_chemistry,2020-05-11,197,Dynamic_Decentralized_Functional_Encryption.,db/journals/iacr/iacr2020.html#ChotardDGPP20,2020.0,Chemistry,Ownership,TUM,Hongling_Lu,Yoshihiko_Tagaw,Yuyan_W,5888120,5888559,7474707
514736,7471657,Ajith_Abraham,Ajith_Abraham,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/8615009732,biochemistry,2020-05-11,136,CompChall:_Addressing_Password_Guessing_Attacks.,db/journals/iacr/iacr2004.html#GoyalKSAS04,2004.0,Chemistry,Ownership,PSL,Qingqi_Pei,Hanzhen_Xiao,Yuhao_Li,5889531,7934919,6862224
514772,7471669,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/6303286000,science,2020-05-11,100,A_direct_proof_of_APN-ness_of_the_Kasami_functions.,db/journals/iacr/iacr2020.html#CarletKM20,2020.0,Chemistry,Ownership,OXFORD,Qi_Zhu_0001,Juha_Nikkinen,Markus_Miettinen,7941863,6875964,6878013
514814,7471686,Elaine_Shi,Elaine_Shi,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/9104903648,noble_gas,2020-05-11,772,Oblivious_Computation_with_Data_Locality.,db/journals/iacr/iacr2017.html#AsharovCNPRS17,2017.0,Chemistry,Ownership,OXFORD,Jay_N._Giedd,Gaute_T._Einevoll,José_Martínez-Fernández,6873038,7940433,7466488
514862,7471704,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/6382138441,noble_gas,2020-06-30,617,New_Techniques_in_Replica_Encodings_with_Client_Setup.,db/journals/iacr/iacr2020.html#GargLW20,2020.0,Chemistry,Ownership,UFMG,Erik_Newman,Kalpathy_S._Krishnamoorthy,Ahmad-Reza_Sadeghi,7466909,7473787,5888414
514982,7471744,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/5271516626,chemist,2020-05-11,235,Breaking_and_Fixing_of_an_Identity_Based_Multi-Signcryption_Scheme.,db/journals/iacr/iacr2009.html#SelviVR09a,2009.0,Chemistry,Ownership,DELFT,Yuan_Zhan,Jian_Yun,Tahar_Hamit,5889990,7466610,7475507
515101,7471784,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2006,https://doi.org/2711863259,chemical_reaction,2020-05-11,244,Length-based_cryptanalysis:_The_case_of_Thompson's_Group.,db/journals/iacr/iacr2006.html#RuinskiyST06,2006.0,Chemistry,Ownership,PSL,Jean_Augustinack,Liangzhong_Xiang,Thomas_Groß_000,6877611,5904908,5861137
515234,7471836,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/3594100941,chemical_substance,2020-05-11,233,Password-Based_Authenticated_Key_Exchange_in_the_Three-Party_Setting.,db/journals/iacr/iacr2004.html#AbdallaFP04,2004.0,Chemistry,Ownership,TUM,R._Mark_Henkelma,Natalie_J._Forde,Mona_Sergi,5912008,5814986,5882563
515286,7471855,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2005,https://doi.org/3820070163,mixture,2020-05-11,140,How_to_Split_a_Shared_Secret_into_Shared_Bits_in_Constant-Round.,db/journals/iacr/iacr2005.html#DamgardFNT05,2005.0,Chemistry,Ownership,TUM,Giulio_Malavolta,Giacomo_Sala,Jie_Chen_0003,7943402,7473117,5860078
515321,7471869,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/1816613253,chemical_element,2020-05-11,614,Secure_Multiparty_AES_(full_paper).,db/journals/iacr/iacr2009.html#DamgardK09,2009.0,Chemistry,Ownership,TUM,Luc_Florack,Winnie_S._Lian,John_Yin,5889412,5905812,7473445
515338,7471874,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/8183942981,biochemistry,2020-05-11,370,Multiparty_Generation_of_an_RSA_Modulus.,db/journals/iacr/iacr2020.html#ChenCDKLRS20,2020.0,Chemistry,Ownership,OXFORD,Shikui_Wan,Quake_Wang,Simon_R._Co,7944462,6876018,7943651
515486,7471926,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/8611387362,physics,2020-05-11,751,Using_Hamiltonian_Totems_as_Passwords.,db/journals/iacr/iacr2013.html#ChabanneCDFN13,2013.0,Chemistry,Ownership,PSL,Setsu_Wakana,Sébastien_Canar,Luping_Xiang,7467624,5887404,7223438
515507,7471933,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/4466078886,energy,2020-05-11,162,On_the_Key-Uncertainty_of_Quantum_Ciphers_and_the_Computational_Security_of_One-way_Quantum_Transmission.,db/journals/iacr/iacr2004.html#DamgardPS04,2004.0,Chemistry,Ownership,TUM,Lingxian_Zhang,Jian_Zou,Weibo_Li,7480325,5883289,7215481
515558,7471951,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/5170422627,chemical_bond,2020-05-11,592,Attribute-Based_Encryption_for_Circuits_from_Multilinear_Maps.,db/journals/iacr/iacr2012.html#SahaiW12,2012.0,Chemistry,Ownership,PSL,Kerem_Varici,Robert_C._Schuit,Robert_M._Bilder,7477620,7942172,7473643
515615,7471977,Bo-Yin_Yang,Bo-Yin_Yang,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/6403005378,chemical_bond,2020-05-11,543,Odd-Char_Multivariate_Hidden_Field_Equations.,db/journals/iacr/iacr2008.html#ChenCDWY08,2008.0,Chemistry,Ownership,OXFORD,Caihong_Yuan,Naitian_Xue,Yuchen_Pei,7942172,5883547,7945306
515677,7472005,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/7564697325,photochemistry,2020-05-11,857,RSA_Key_Extraction_via_Low-Bandwidth_Acoustic_Cryptanalysis.,db/journals/iacr/iacr2013.html#GenkinST13,2013.0,Chemistry,Ownership,PSL,Gaëlle_Candel,Min_Liu,Robert_E._Smith_0002,7937312,7471836,5861716
515688,7472009,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/6732568822,ion,2020-05-11,462,Leakage-Resilient_Tweakable_Encryption_from_One-Way_Functions.,db/journals/iacr/iacr2017.html#ChakrabortyRMR17,2017.0,Chemistry,Ownership,DELFT,Bushra_Ismaiel,Mehdi_Nariman,Caroline_A._Sage,7931475,6381610,7940787
515769,7472039,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/1868784971,photochemistry,2020-05-11,1093,How_to_Use_SNARKs_in_Universally_Composable_Protocols.,db/journals/iacr/iacr2015.html#KosbaZMQCPPSS15,2015.0,Chemistry,Ownership,OXFORD,Matthew_S._Panizzon,Guoqiang_Han,Fangming_Deng,5881768,5885087,5884492
515802,7472048,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/6772668906,chemist,2020-05-11,509,Replacing_a_Random_Oracle:_Full_Domain_Hash_From_Indistinguishability_Obfuscation.,db/journals/iacr/iacr2013.html#HohenbergerSW13a,2013.0,Chemistry,Ownership,PSL,Peng_Wang_0017,Meng-Kang_Hsieh,Di-Chia_Chueh,6867618,7194870,7471268
515810,7472051,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/2099265213,chemical_element,2020-05-11,523,Threshold_ECDSA_from_ECDSA_Assumptions:_The_Multiparty_Case.,db/journals/iacr/iacr2019.html#DoernerKLS19,2019.0,Chemistry,Ownership,OXFORD,Jie_Pan,Oscar_Miranda-Dominguez,Nicole_K._Speer,7942609,5911663,7471855
515824,7472057,Christian_Rechberger,Christian_Rechberger,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/3128454775,metallurgy,2020-05-11,181,Rasta:_A_cipher_with_low_ANDdepth_and_few_ANDs_per_bit.,db/journals/iacr/iacr2018.html#DobraunigE0LLLM18,2018.0,Chemistry,Ownership,UFMG,Xuemin_Xing,Susana_Salinas_de_Romer,Lu_Han,7476285,7939314,5862003
515832,7472058,Andrey_Bogdanov,Andrey_Bogdanov,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/9251014592,chemical_bond,2020-05-11,47,Comb_to_Pipeline:_Fast_Software_Encryption_Revisited.,db/journals/iacr/iacr2016.html#BogdanovLT16,2016.0,Chemistry,Ownership,UPC,Kasper_Damgård,Han-Xiong_Li,Edward_Ratner,7935683,5859234,6869979
515899,7472083,Bo-Yin_Yang,Bo-Yin_Yang,IACR_Cryptol._ePrint_Arch.,2007,https://doi.org/5487805746,biochemistry,2020-05-11,366,Breaking_the_Symmetry:_a_Way_to_Resist_the_New_Differential_Attack.,db/journals/iacr/iacr2007.html#DingYCCD07,2007.0,Chemistry,Ownership,OXFORD,Jiakang_Zheng,Jun_Li_0004,Wei_Pan,7466581,7473258,7474954
515926,7472090,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/1143404500,electrochemistry,2020-09-30,1092,The_Round_Complexity_of_Secure_Computation_Against_Covert_Adversaries.,db/journals/iacr/iacr2020.html#ChoudhuriGJ20,2020.0,Chemistry,Ownership,TUM,Francisco_J._Pérez-Pinal,Itai_Dinu,Ben_Lynn,5889667,5911993,7475828
515934,7472093,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/3551083076,conservation_of_mass,2020-07-28,454,Threshold_Fully_Homomorphic_Encryption_and_Secure_Computation.,db/journals/iacr/iacr2011.html#MyersSS11,2011.0,Chemistry,Ownership,OXFORD,Marie-Cécile_Péra,Lisa_Willats,Lirong_Yan,5907071,7943433,6860716
515963,7472105,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/3695077088,hydrogen,2020-05-11,972,Cut_Down_the_Tree_to_Achieve_Constant_Complexity_in_Divisible_E-Cash.,db/journals/iacr/iacr2015.html#PointchevalST15,2015.0,Chemistry,Ownership,TUM,Yuan_Lin_000,Mo_Su,Sarah_Zakarias,5884123,7936113,5908178
515979,7472111,Andrey_Bogdanov,Andrey_Bogdanov,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/5255923666,physics,2020-05-11,424,FIDES:_Lightweight_Authenticated_Cipher_with_Side-Channel_Resistance_for_Constrained_Hardware.,db/journals/iacr/iacr2015.html#BilginBKMW15,2015.0,Chemistry,Ownership,UPC,Carsten_Röttele,Lianping_Che,Pushpa_L._Gupta,5884646,7937703,7479710
516009,7472123,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/4804160152,biology,2020-05-11,499,Secure_Two-party_Threshold_ECDSA_from_ECDSA_Assumptions.,db/journals/iacr/iacr2018.html#DoernerKLS18,2018.0,Chemistry,Ownership,OXFORD,Jie_Pan,Catherine_R._Traynor,Mark_D'Esposito,5940302,7214952,5914582
516015,7472125,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/4265008389,inorganic_chemistry,2020-05-11,503,Non-Malleable_Extractors_and_Symmetric_Key_Cryptography_from_Weak_Secrets.,db/journals/iacr/iacr2008.html#DodisW08,2008.0,Chemistry,Ownership,OXFORD,Ruoxia_L,Sonja_A._Kotz,Brain_Development_Cooperative_Grou,7479625,5826629,7929842
516022,7472127,Elaine_Shi,Elaine_Shi,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/4173324419,inorganic_chemistry,2020-05-11,364,Perfectly_Secure_Oblivious_Parallel_RAM.,db/journals/iacr/iacr2018.html#ChanNS18,2018.0,Chemistry,Ownership,OXFORD,Qingju_Wang_0001,Georg_Northoff,Nigel_Schofield,5859971,5890773,7932590
516068,7472142,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/9183398267,conservation_of_mass,2020-05-11,1243,Verifiable_ASICs.,db/journals/iacr/iacr2015.html#WahbyHGSW15,2015.0,Chemistry,Ownership,OXFORD,Lu_Zhao,Lutz_Schimpf,Po-Chun_Kuo,7938636,5937170,5906866
516080,7472147,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/2310033807,organic_chemistry,2020-05-11,462,Certificateless_KEM_and_Hybrid_Signcryption_Schemes_Revisited.,db/journals/iacr/iacr2009.html#SelviVR09d,2009.0,Chemistry,Ownership,DELFT,José_Martínez-Fernández,Yuval_Isha,Eik_List,5885139,6865649,7933823
516178,7472183,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/5516312526,biology,2020-05-11,776,Functional_Encryption_for_Turing_Machines.,db/journals/iacr/iacr2015.html#AnanthS15,2015.0,Chemistry,Ownership,PSL,Thierry_Lasserre,In-Young_Kim,José_David_López,5880975,5905440,5889366
516198,7472189,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/7208804312,chemical_substance,2020-05-11,311,Targeted_Malleability:_Homomorphic_Encryption_for_Restricted_Computations.,db/journals/iacr/iacr2011.html#BonehSW11,2011.0,Chemistry,Ownership,UFMG,Patrycja_Stein,Jiangbo_Qi,Kin_Tek_N,7940863,7478331,7466160
516219,7472195,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/9838219259,laboratory,2020-05-11,363,Legally_Fair_Contract_Signing_Without_Keystones.,db/journals/iacr/iacr2016.html#FerradiGMNP16,2016.0,Chemistry,Ownership,PSL,Farinaz_Koushanfar,Magnus_Schlösser,Harald_Kugel,7201438,7200740,7466693
516250,7472205,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/5714052760,mixture,2020-05-11,173,Indistinguishability_Obfuscation_from_Compact_Functional_Encryption.,db/journals/iacr/iacr2015.html#AnanthJ15,2015.0,Chemistry,Ownership,TUM,Angelo_Bifone,David_Rodriguez,Yong-Won_Ch,5907005,7475860,6380022
516320,7472227,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/8107327584,laboratory,2020-05-11,408,Resettable_Cryptography_in_Constant_Rounds_-_the_Case_of_Zero_Knowledge.,db/journals/iacr/iacr2011.html#DengFGLSY11,2011.0,Chemistry,Ownership,PSL,Jie_Gao,Herta_Flor,Pan_Jiang,5884150,6877925,5891537
516538,7472306,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/3109123822,chemist,2020-10-30,1197,Black-Box_Non-Interactive_Non-Malleable_Commitments.,db/journals/iacr/iacr2020.html#GargKLW20,2020.0,Chemistry,Ownership,UFMG,Gautam_V._Pendse,Salvador_Alepuz,Qizhi_Xu,7934249,6873541,5859971
516542,7472307,Bo_Zhang,Bo_Zhang,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/9002133576,medicine,2020-05-11,202,Secure_Similarity_Coefficients_Computation_with_Malicious_Adversaries.,db/journals/iacr/iacr2012.html#ZhangZ12,2012.0,Chemistry,Ownership,UB,Xiaotao_Che,Uwe_Besserer,Elizabeth_C._Mormino,5866662,5869848,7478046
516618,7472338,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2003,https://doi.org/3625943849,chemical_substance,2020-05-11,80,Non-interactive_and_Reusable_Non-malleable_Commitment_Schemes.,db/journals/iacr/iacr2003.html#DamgardG03,2003.0,Chemistry,Ownership,TUM,Boris_Keil,Xingxing_You,Fátima_Al-Shahrour,7942345,7945335,7467389
516656,7472349,Amir_Moradi_0001,Amir_Moradi_0001,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/5744206955,mixture,2020-05-11,676,Static_Power_Side-Channel_Analysis_-_A_Survey_on_Measurement_Factors.,db/journals/iacr/iacr2018.html#MoosMR18,2018.0,Chemistry,Ownership,UFMG,Yael_Tauman_Kala,Qiu-Ming_Lu,Yatie_Xia,6875752,7932439,5886845
516689,7472361,Christian_Rechberger,Christian_Rechberger,IACR_Cryptol._ePrint_Arch.,2010,https://doi.org/7207957347,femtochemistry,2020-05-11,538,Rotational_Rebound_Attacks_on_Reduced_Skein.,db/journals/iacr/iacr2010.html#KhovratovichNR10,2010.0,Chemistry,Ownership,UFMG,Thomas_Thümmler,Lijun_Yang,Roberto_Baldacc,7937124,6860387,5824486
516697,7472365,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/8898713565,biochemistry,2020-05-11,285,Collateral_Damage_of_Facebook_Applications:_a_Comprehensive_Study.,db/journals/iacr/iacr2018.html#SymeonidisBSPSP18,2018.0,Chemistry,Ownership,KU,E._A._Murphy,Harish_Karthikeyan,Yangli-ao_Geng,7479724,5911443,5885499
516706,7472369,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2006,https://doi.org/3117092679,atom,2020-05-11,355,Concurrent_Non-Malleable_Zero_Knowledge.,db/journals/iacr/iacr2006.html#BarakPS06,2006.0,Chemistry,Ownership,PSL,Jin_Y,Guangyuan_Yang,Jan_Schreiber,6878865,5866826,7466540
516762,7472389,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/6410240245,atom,2020-05-11,527,Secure_Outsourcing_of_Circuit_Manufacturing.,db/journals/iacr/iacr2016.html#AtenieseKMTV16,2016.0,Chemistry,Ownership,DELFT,Elena_Cesnaite,Jonathan_D._Wre,Shangqi_Zhou,7200058,6863200,7475053
516866,7472424,Bin_Wang,Bin_Wang,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/4399058360,molecule,2020-05-11,693,A_non-interactive_deniable_authentication_scheme_in_the_standard_model.,db/journals/iacr/iacr2011.html#WangZD11,2011.0,Chemistry,Ownership,UFMG,Robert_Oostenveld,Wei_Cui_000,Chris_Peikert,7477981,7470714,6860387
516873,7472426,Elaine_Shi,Elaine_Shi,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/3561541353,chemist,2020-05-11,227,Can_We_Overcome_the_n_log_n_Barrier_for_Oblivious_Sorting?,db/journals/iacr/iacr2018.html#LinSX18,2018.0,Chemistry,Ownership,OXFORD,Petros_Wallde,Bérengère_Aubert-Broche,John_P._Steinberger,7472822,7471784,7478225
516883,7472430,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/8658579197,alloy,2021-01-23,1391,Interactive_Proofs_for_Quantum_Black-Box_Computations.,db/journals/iacr/iacr2020.html#ZhangYFFZY20,2020.0,Chemistry,Ownership,KTH,Lynette_Hirschma,Claude_Lepage,Yan_Den,6865992,7930085,5890720
516952,7472456,Andrey_Bogdanov,Andrey_Bogdanov,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/3042013791,science,2020-05-11,147,On_Security_Arguments_of_the_Second_Round_SHA-3_Candidates.,db/journals/iacr/iacr2012.html#AndreevaBMPR12,2012.0,Chemistry,Ownership,UPC,Maria_Murgasova,Ronald_Boellaard,Thaddeus_J._Haigh,7468259,5884150,5863024
516972,7472463,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/1864751258,inorganic_chemistry,2020-05-11,864,How_to_Choose_Interesting_Points_for_Template_Attack_More_Effectively?,db/journals/iacr/iacr2014.html#FanZZF14a,2014.0,Chemistry,Ownership,KTH,Ja-an_Lin,Mayank_Singh_0002,Yueshi_Guan,7931617,7471264,5941756
516979,7472465,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/6948625196,inorganic_chemistry,2020-12-02,1359,On_two_fundamental_problems_on_APN_power_functions.,db/journals/iacr/iacr2020.html#BudaghyanCCDK20,2020.0,Chemistry,Ownership,OXFORD,David_Naccache,Maud_Frot,Yuanwei_Liu,5881643,7931611,7933936
516989,7472468,Amir_Moradi_0001,Amir_Moradi_0001,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/5349765191,molecule,2020-05-11,454,Early_Propagation_and_Imbalanced_Routing-_How_to_Diminish_in_FPGAs.,db/journals/iacr/iacr2014.html#MoradiI14,2014.0,Chemistry,Ownership,UFMG,Peter_E._Keller,Peter_Schneider,Matthias_Ertl,6918712,7943538,7467946
517003,7472472,Amir_Moradi_0001,Amir_Moradi_0001,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/7088760211,conservation_of_mass,2020-05-11,1074,Yet_Another_Size_Record_for_AES:_A_First-Order_SCA_Secure_AES_S-box_Based_on_GF(2,db/journals/iacr/iacr2018.html#WegenerM18,2018.0,Chemistry,Ownership,UFMG,David_Salgado,Jiye_Liu,Anton_J._L._M._van_Balkom,5887654,5933859,7476316
