506449,4104678,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2014,http://www.isca-speech.org/archive/interspeech_2014/i14_1722.html,signal,2018-09-12,1722-1726,Intrinsic_spectral_analysis_based_on_temporal_context_features_for_query-by-example_spoken_term_detection.,db/conf/interspeech/interspeech2014.html#YangLXML14,2014,Communication,Ownership,Austin,KTH,Alireza_Tarighat,Young_Sik_Kwo,Arvind_Rao,3096402,3079646,4002965
506479,4104690,Andreas_Stolcke,Andreas_Stolcke,INTERSPEECH,conf/interspeech/2001,http://www.isca-speech.org/archive/eurospeech_2001/e01_0679.html,transmission,2011-03-09,679-682,Improved_maximum_mutual_information_estimation_training_of_continuous_density_HMMs.,db/conf/interspeech/interspeech2001.html#ZhengBFS01,2001,Communication,Ownership,Sao_Paulo,PSL,Shoichi_Koyama,Luigi_Gerosa,Tomoharu_Iwat,4322902,3079590,4112682
506503,4104700,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/0830.html,persuasion,2020-08-28,1178-1182,A_Maximum_Likelihood_Approach_to_Deep_Neural_Network_Based_Nonlinear_Spectral_Mapping_for_Single-Channel_Speech_Separation.,db/conf/interspeech/interspeech2017.html#WangDDL17,2017,Communication,Ownership,Tokio,DELFT,Kayako_Nakagawa,Yijing_Yang,Wenhao_Zhang,4386342,4353465,3989378
506523,4104713,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_3695.html,connectivity,2016-01-04,3695-3699,Stress_level_detection_using_double-layer_subband_filter.,db/conf/interspeech/interspeech2015.html#NweXGM15,2015,Communication,Ownership,Tokio,KTH,Kanzhi_Wu,Daisaku_Ozawa,Wei_Dai_000,4102411,4359900,4363504
506544,4104723,Hermann_Ney,Hermann_Ney,INTERSPEECH,conf/interspeech/2012,http://www.isca-speech.org/archive/interspeech_2012/i12_0194.html,information,2015-03-16,194-197,LSTM_Neural_Networks_for_Language_Modeling.,db/conf/interspeech/interspeech2012.html#SundermeyerSN12,2012,Communication,Ownership,Tokio,UFMG,Zhongyuan_Zha,Jianwei_Yu,Andre_Gaschler,4357463,4370969,3075936
506658,4104770,Helen_Meng,Helen_Meng,INTERSPEECH,conf/interspeech/2020,https://doi.org/10.21437/Interspeech.2020-1161,language,2021-01-29,696-700,Investigation_of_Data_Augmentation_Techniques_for_Disordered_Speech_Recognition.,db/conf/interspeech/interspeech2020.html#GengXLYHLM20,2020,Communication,Ownership,Amsterdam,DELFT,Vincent_Gripo,Francisco_Martín_Alemany,Tjeng_Thiang_Tjhun,4114455,4107614,4366360
506722,4104806,Andreas_Stolcke,Andreas_Stolcke,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/1541.html,telecommunication,2018-01-16,2749-2753,Automatic_Evaluation_of_Children_Reading_Aloud_on_Sentences_and_Pseudowords.,db/conf/interspeech/interspeech2017.html#ProencaLTSCP17a,2017,Communication,Ownership,Tokio,PSL,Yipeng_L,Carlos_Balaguer,Rio_Sud,4317324,3761251,3998741
506750,4104820,DeLiang_Wang,DeLiang_Wang,INTERSPEECH,conf/interspeech/2005,http://www.isca-speech.org/archive/interspeech_2005/i05_1265.html,voice,2011-03-13,1265-1268,Modeling_the_perception_of_multitalker_speech.,db/conf/interspeech/interspeech2005.html#SrinivasanW05,2005,Communication,Ownership,Milan,PSL,Sheng-Yuan_T,Ayanori_Koizumi,Yani_Ni,3761907,3102009,4388178
506755,4104823,Atsunori_Ogawa,Atsunori_Ogawa,INTERSPEECH,conf/interspeech/2018,https://doi.org/10.21437/Interspeech.2018-1746,propaganda,2021-01-29,2-6,Semi-Supervised_End-to-End_Speech_Recognition.,db/conf/interspeech/interspeech2018.html#KaritaWIOD18,2018,Communication,Ownership,Xangai,CAMBRIDGE,Per_Henrik_Borgstrom,Norihiro_Takamune,Gottfried_Kirchengast,4116975,4317628,3100018
506912,4104897,Björn_W._Schuller,Björn_W._Schuller,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_2966.html,connection,2015-06-17,2966-2969,Long_short-term_memory_networks_for_noise_robust_speech_recognition.,db/conf/interspeech/interspeech2010.html#WollmerSES10,2010,Communication,Ownership,Tokio,PSL,Koichi_Hashimoto,Surya_Girinatha_Nurzaman,Wenping_H,3759280,3996178,4111371
506976,4104935,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_1465.html,transmission,2018-09-12,1465-1468,MAP_estimation_of_subspace_transform_for_speaker_recognition.,db/conf/interspeech/interspeech2010.html#ZhuMLLL10,2010,Communication,Ownership,Tokio,KTH,Cheolkon_Jung,Xiaoyang_Li,Hiroshi_Kaminaga,4374564,4318243,3061466
507020,4104952,Frank_K._Soong,Frank_K._Soong,INTERSPEECH,conf/interspeech/2009,http://www.isca-speech.org/archive/interspeech_2009/i09_1755.html,information,2011-03-03,1755-1758,Rich_context_modeling_for_high_quality_HMM-based_TTS.,db/conf/interspeech/interspeech2009.html#YanQS09,2009,Communication,Ownership,New_York,UPC,Wilfried_Miche,Naoki_Yasuraoka,Menglin_Si,4016324,4377530,4024670
507052,4104970,DeLiang_Wang,DeLiang_Wang,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_0406.html,conversation,2011-03-02,406-409,Combining_monaural_and_binaural_evidence_for_reverberant_speech_segregation.,db/conf/interspeech/interspeech2010.html#WoodruffPFW10,2010,Communication,Ownership,Tokio,PSL,Namyoon_Lee,Chang_Huai_You,Muddu_Sekhar,4005051,4384103,3756782
507174,4105022,Daniel_Povey,Daniel_Povey,INTERSPEECH,conf/interspeech/2008,http://www.isca-speech.org/archive/interspeech_2008/i08_0920.html,transmission,2011-03-02,920-923,Penalty_function_maximization_for_large_margin_HMM_training.,db/conf/interspeech/interspeech2008.html#SaonP08,2008,Communication,Ownership,Barcelona,CAMBRIDGE,Quang_Phuc_H,Jun_Li_0004,Takuya_Murakit,3756541,3836589,3070436
507205,4105041,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2008,http://www.isca-speech.org/archive/interspeech_2008/i08_1253.html,persuasion,2018-07-12,1253-1256,Parameter_clustering_and_sharing_in_variable-parameter_HMMs_for_noise_robust_speech_recognition.,db/conf/interspeech/interspeech2008.html#YuDGA08a,2008,Communication,Ownership,Barcelona,KU,Jiun-Yu_Kao,Yuichi_Tsumak,Jovana_Jovic,4103859,4377976,4315561
507230,4105056,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/0464.html,connection,2020-02-12,2759-2763,Improving_Mispronunciation_Detection_for_Non-Native_Learners_with_Multisource_Information_and_LSTM-Based_Deep_Models.,db/conf/interspeech/interspeech2017.html#LiCSL17,2017,Communication,Ownership,Tokio,DELFT,Radu_Alexandru_Rosu,Emil_Björnson,Michele_F._Rotella,3735035,4107475,3079549
507269,4105071,Bo_Xu_0002,Bo_Xu_0002,INTERSPEECH,conf/interspeech/2000,http://www.isca-speech.org/archive/icslp_2000/i00_2330.html,visual_communication,2018-03-20,330-333,Accent-specific_Mandarin_adaptation_based_on_pronunciation_modeling_technology.,db/conf/interspeech/interspeech2000.html#LiuX00,2000,Communication,Ownership,Roma,UFMG,Chunbao_Wang,Mitsuru_Higashimori,Walid_Saa,3998394,4377883,3075733
507346,4105108,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2013,http://www.isca-speech.org/archive/interspeech_2013/i13_2282.html,propaganda,2017-12-15,2282-2286,A_blind_segmentation_approach_to_acoustic_event_detection_based_on_i-vector.,db/conf/interspeech/interspeech2013.html#HuangCLHL13,2013,Communication,Ownership,Tokio,DELFT,Ngai_Ming_Kwok,Danilo_Spada,Pietro_Milillo,3990511,4912526,4373786
507365,4105121,Alan_W._Black,Alan_W._Black,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_1358.html,system,2020-11-18,1358-1362,Distributed_representation-based_spoken_word_sense_induction.,db/conf/interspeech/interspeech2015.html#ChiuMBR15,2015,Communication,Ownership,Tokio,OXFORD,Shizuka_Nakamura,Xin_Zhao_0012,John_Woodruf,4378766,4003906,3096902
507370,4105126,Abeer_Alwan,Abeer_Alwan,INTERSPEECH,conf/interspeech/2009,http://www.isca-speech.org/archive/interspeech_2009/i09_2751.html,intercommunication,2011-03-03,2751-2754,A_noise-type_and_level-dependent_MPO-based_speech_enhancement_architecture_with_variable_frame_analysis_for_noise-robust_speech_recognition.,db/conf/interspeech/interspeech2009.html#MitraBEA09,2009,Communication,Ownership,New_York,UNIBO,Tran_Huy_Dat,Mojisola_Grace_Asogbon,Randy_Gomez,3491994,4350330,3825643
507378,4105128,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_1664.html,providing,2011-03-02,1664-1667,HMM_adaptation_using_linear_spline_interpolation_with_integrated_spline_parameter_training_for_robust_speech_recognition.,db/conf/interspeech/interspeech2010.html#SeltzerA10,2010,Communication,Ownership,Tokio,KU,Christa_Einspieler,Felix_Beyeler,Y._Matsuok,4006906,3077588,3500221
507489,4105177,Björn_W._Schuller,Björn_W._Schuller,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/1015.html,communicate,2018-01-16,3152-3156,Cross-Domain_Classification_of_Drowsiness_in_Speech:_The_Case_of_Alcohol_Intoxication_and_Sleep_Deprivation.,db/conf/interspeech/interspeech2017.html#0014WS17,2017,Communication,Ownership,Tokio,PSL,Dae-Keun_Yoon,Thomas_Fritz_0002,Martin_Eder,3769991,3762370,4354157
507503,4105186,Andreas_Stolcke,Andreas_Stolcke,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_0448.html,propaganda,2016-01-04,448-452,Personalization_of_word-phrase-entity_language_models.,db/conf/interspeech/interspeech2015.html#LevitSSPCXAD15,2015,Communication,Ownership,Tokio,PSL,Sofia_Suvorova,Steven_Tsz_K._Chan,Rocco_Pierr,4107135,4104723,3500749
507530,4105197,Hiroshi_Saruwatari,Hiroshi_Saruwatari,INTERSPEECH,conf/interspeech/2011,http://www.isca-speech.org/archive/interspeech_2011/i11_0361.html,signal,2013-01-29,361-364,Blind_Speech_Prior_Estimation_for_Generalized_Minimum_Mean-Square_Error_Short-Time_Spectral_Amplitude_Estimator.,db/conf/interspeech/interspeech2011.html#WakisakaSST11,2011,Communication,Ownership,Austin,TUM,Werner_Hemmer,Wei_Ch,Juan_Bolea,3775111,4356828,3753222
507580,4105220,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2009,http://www.isca-speech.org/archive/interspeech_2009/i09_0900.html,understanding,2018-09-12,900-903,Speaker_diarization_for_meeting_room_audio.,db/conf/interspeech/interspeech2009.html#SunNML09,2009,Communication,Ownership,New_York,KTH,Ismo_Kärkkäinen,Motoaki_Sugawara,Jean-Pierre_Wigneron,4378302,3075774,4116687
507653,4105256,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2001,http://www.isca-speech.org/archive/eurospeech_2001/e01_1715.html,contacts,2011-03-09,1715-1718,TclBLASR:_an_automatic_speech_recognition_extension_for_tcl.,db/conf/interspeech/interspeech2001.html#ZhouZL01,2001,Communication,Ownership,Sao_Paulo,DELFT,Salih_Ertug_Ovur,Sergio_Sánche,Xuerui_Wu,3744071,3107647,3760933
507672,4105267,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2005,http://www.isca-speech.org/archive/interspeech_2005/i05_1869.html,connectivity,2011-03-13,1869-1872,SGStudio:_rapid_semantic_grammar_development_for_spoken_language_understanding.,db/conf/interspeech/interspeech2005.html#WangA05,2005,Communication,Ownership,Milan,KU,Wenjuan_Guo,Elizabeth_Ho,Bicheng_Ying,4383270,4017898,4110201
507722,4105292,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2009,http://www.isca-speech.org/archive/interspeech_2009/i09_2179.html,understanding,2018-09-12,2179-2182,Large_margin_estimation_of_Gaussian_mixture_model_parameters_with_extended_baum-welch_for_spoken_language_recognition.,db/conf/interspeech/interspeech2009.html#ZhuML09,2009,Communication,Ownership,New_York,KTH,Hee-Byoung_Choi,Nobutaka_Ono,Johan_Swar,3104744,4387023,4316685
507725,4105293,Helen_Meng,Helen_Meng,INTERSPEECH,conf/interspeech/2018,https://doi.org/10.21437/Interspeech.2018-1541,providing,2021-01-29,2938-2942,Development_of_the_CUHK_Dysarthric_Speech_Recognition_System_for_the_UA_Speech_Corpus.,db/conf/interspeech/interspeech2018.html#YuXLHLWWLM18,2018,Communication,Ownership,Xangai,DELFT,May-Chen_Kuo,Peter_Kazanzides,Shota_Narasak,3068997,3074590,3987559
507752,4105303,Andreas_Stolcke,Andreas_Stolcke,INTERSPEECH,conf/interspeech/2005,http://www.isca-speech.org/archive/interspeech_2005/i05_1145.html,sign,2012-05-25,1145-1148,Two_experiments_comparing_reading_with_listening_for_human_processing_of_conversational_telephone_speech.,db/conf/interspeech/interspeech2005.html#JonesSSSKR05,2005,Communication,Ownership,Milan,PSL,Yong_Xu_000,Mitsuo_Kawaguchi,Patrick_Littell,4345336,4106024,3773589
507784,4105314,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_2721.html,messaging,2018-07-12,2721-2724,Confidence_measures_for_voice_search_applications.,db/conf/interspeech/interspeech2007.html#WangYJZA07,2007,Communication,Ownership,Tokio,KU,Fabian_Scheidt,Ning_Huyan,Radoslaw_Mazu,4344989,4907740,4345797
507815,4105324,Bhuvana_Ramabhadran,Bhuvana_Ramabhadran,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_0082.html,touch,2011-03-02,82-85,Techniques_for_topic_detection_based_processing_in_spoken_dialog_systems.,db/conf/interspeech/interspeech2010.html#BalchandranRRN10,2010,Communication,Ownership,Tokio,UFMG,Jesper_Rindom_Jensen,Shrikanth_S._Narayana,Mitsuharu_Kojima,3107892,4000985,4113438
507839,4105336,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_0707.html,understanding,2016-01-04,707-711,Topic_modeling_for_conference_analytics.,db/conf/interspeech/interspeech2015.html#LiuJLMM15,2015,Communication,Ownership,Tokio,KTH,Martin_Wojtczyk,Daniela_Rus,Kaiyu_Han,4107818,3992247,3760091
507860,4105351,Frank_K._Soong,Frank_K._Soong,INTERSPEECH,conf/interspeech/2018,https://doi.org/10.21437/Interspeech.2018-1270,connectivity,2021-01-29,1631-1635,Paired_Phone-Posteriors_Approach_to_ESL_Pronunciation_Quality_Assessment.,db/conf/interspeech/interspeech2018.html#XiaoSH18,2018,Communication,Ownership,Xangai,UPC,Deyi_Peng,Ying_Chen_001,Anish_Mittal,4115427,3108724,4356228
507915,4105371,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2014,http://www.isca-speech.org/archive/interspeech_2014/i14_0736.html,providing,2019-06-12,736-740,On_the_use_of_Bhattacharyya_based_GMM_distance_and_neural_net_features_for_identification_of_cognitive_load_levels.,db/conf/interspeech/interspeech2014.html#NweNM14,2014,Communication,Ownership,Austin,KTH,Matthew_Johnson-Roberson,Christopher_L._Brow,Slavica_Marinkovi,4915270,3757531,3993796
507930,4105376,Abeer_Alwan,Abeer_Alwan,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_0673.html,conversation,2019-07-01,673-676,On_using_voice_source_measures_in_automatic_gender_classification_of_children's_speech.,db/conf/interspeech/interspeech2010.html#ChenFSA10,2010,Communication,Ownership,Tokio,UNIBO,Xin_Wang,Padmanabhan_Rajan,Maryna_Gavryukov,3097828,4361120,3755599
508119,4105463,Alex_Waibel,Alex_Waibel,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/1320.html,mail,2018-01-16,2645-2649,NMT-Based_Segmentation_and_Punctuation_Insertion_for_Real-Time_Spoken_Language_Translation.,db/conf/interspeech/interspeech2017.html#ChoNW17,2017,Communication,Ownership,Tokio,UFMG,Georg_Passig,Petar_Popovski,Theodora_Chaspar,4114772,3750695,4351698
508185,4105498,Bo_Xu_0002,Bo_Xu_0002,INTERSPEECH,conf/interspeech/2020,https://doi.org/10.21437/Interspeech.2020-2085,connectivity,2021-01-29,1431-1435,A_Unified_Framework_for_Low-Latency_Speaker_Extraction_in_Cocktail_Party_Environments.,db/conf/interspeech/interspeech2020.html#HaoX0ZQ020,2020,Communication,Ownership,Amsterdam,UFMG,Yangyang_Li_000,Ye_H,Yingying_Wang,4364994,4094856,4347237
508231,4105530,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2010,http://www.isca-speech.org/archive/interspeech_2010/i10_1792.html,contacts,2018-09-12,1792-1795,Towards_long-range_prosodic_attribute_modeling_for_language_recognition.,db/conf/interspeech/interspeech2010.html#NgLHLML10,2010,Communication,Ownership,Tokio,KTH,Yinlai_Jian,Mojisola_Grace_Asogbon,Tian_Gao,3754087,3771570,4361662
508317,4105582,Berlin_Chen,Berlin_Chen,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_1054.html,media,2011-03-10,1054-1057,Cluster-based_polynomial-fit_histogram_equalization_(CPHEQ)_for_robust_speech_recognition.,db/conf/interspeech/interspeech2007.html#LinYC07,2007,Communication,Ownership,Tokio,UPC,Pietro_Valdastri,Thayne_R._Coffma,Hoang_Duong_Tuan,3735955,4368745,3069128
508324,4105585,Alex_Waibel,Alex_Waibel,INTERSPEECH,conf/interspeech/2018,https://doi.org/10.21437/Interspeech.2018-2017,media,2021-01-29,2072-2076,Term_Extraction_via_Neural_Sequence_Labeling_a_Comparative_Evaluation_of_Strategies_Using_Recurrent_Neural_Networks.,db/conf/interspeech/interspeech2018.html#KuczaNZWS18,2018,Communication,Ownership,Xangai,UFMG,Steven_W._McLaughli,Engsiong_Chng,Shih-Hung_Li,4105197,3744513,4001333
508496,4105676,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_0992.html,propaganda,2020-08-28,992-996,High-resolution_acoustic_modeling_and_compact_language_modeling_of_language-universal_speech_attributes_for_spoken_language_identification.,db/conf/interspeech/interspeech2015.html#WangDDL15,2015,Communication,Ownership,Tokio,DELFT,Jimmy_Chui,Claudio_Greco_0001,Isabel_Trancoso,4363537,4023802,4023281
508565,4105708,Chin-Hui_Lee,Chin-Hui_Lee,INTERSPEECH,conf/interspeech/2018,https://doi.org/10.21437/Interspeech.2018-1439,connection,2021-01-29,3269-3273,Error_Modeling_via_Asymmetric_Laplace_Distribution_for_Deep_Neural_Network_Based_Single-Channel_Speech_Enhancement.,db/conf/interspeech/interspeech2018.html#ChaiDL18,2018,Communication,Ownership,Xangai,DELFT,Van_Tung_Pha,Neda_Rohani,Tran_Huy_Dat,4100818,4916057,4357041
508612,4105733,Björn_W._Schuller,Björn_W._Schuller,INTERSPEECH,conf/interspeech/2012,http://www.isca-speech.org/archive/interspeech_2012/i12_0302.html,providing,2015-06-17,302-305,Combining_Bottleneck-BLSTM_and_Semi-Supervised_Sparse_NMF_for_Recognition_of_Conversational_Speech_in_Highly_Instationary_Noise.,db/conf/interspeech/interspeech2012.html#WeningerWS12,2012,Communication,Ownership,Tokio,PSL,Antonio_Iodice,Yuxuan_Wang_000,Jean-Marc_Alexandre,4113791,4355952,3078823
508691,4105773,Atsunori_Ogawa,Atsunori_Ogawa,INTERSPEECH,conf/interspeech/2019,https://doi.org/10.21437/Interspeech.2019-1381,transmission,2021-01-29,4275-4279,Predicting_Speech_Intelligibility_of_Enhanced_Speech_Using_Phone_Accuracy_of_DNN-Based_ASR_System.,db/conf/interspeech/interspeech2019.html#AraiAOKNYI19,2019,Communication,Ownership,New_York,CAMBRIDGE,Mihaela_van_der_Schaar,Takayuki_Kanda_000,Feng_Rao,4383388,4364280,3997497
508740,4105792,Abeer_Alwan,Abeer_Alwan,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/0157.html,networking,2018-01-16,1522-1526,Using_Voice_Quality_Features_to_Improve_Short-Utterance-_Text-Independent_Speaker_Verification_Systems.,db/conf/interspeech/interspeech2017.html#ParkYKKA17,2017,Communication,Ownership,Tokio,UNIBO,Don_Joven_Agravant,Nima_Sarshar,Jae_Heon_Chun,4102297,3768098,3077404
508821,4105822,Frank_K._Soong,Frank_K._Soong,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_0864.html,messaging,2016-01-04,864-868,Sequence_generation_error_(SGE)_minimization_based_deep_neural_networks_training_for_text-to-speech_synthesis.,db/conf/interspeech/interspeech2015.html#FanQSH15,2015,Communication,Ownership,Tokio,UPC,Christophe_Suere,Ying_Do,Tino_Fuhrman,4095983,3764354,3069422
508974,4105889,John_H._L._Hansen,John_H._L._Hansen,INTERSPEECH,conf/interspeech/2008,http://www.isca-speech.org/archive/interspeech_2008/i08_1905.html,language,2011-03-02,1905-1908,Filling_acoustic_holes_through_leveraged_uncorellated_GMMs_for_in-set/out-of-set_speaker_recognition.,db/conf/interspeech/interspeech2008.html#SuhAH08,2008,Communication,Ownership,Barcelona,KU,Tiemin_Me,Tuan-Nam_Nguye,Verónica_González-Gamba,4382334,4370086,3500554
509102,4105953,Alan_W._Black,Alan_W._Black,INTERSPEECH,conf/interspeech/2019,https://doi.org/10.21437/Interspeech.2019-2278,providing,2021-01-29,2403-2407,Ordinal_Triplet_Loss:_Investigating_Sleepiness_Detection_from_Speech.,db/conf/interspeech/interspeech2019.html#WuRBN19,2019,Communication,Ownership,New_York,OXFORD,Raviv_Raic,Kishore_Jaganathan,Ludovic_A._Krundel,3768910,3758877,4385412
509117,4105966,DeLiang_Wang,DeLiang_Wang,INTERSPEECH,conf/interspeech/2012,http://www.isca-speech.org/archive/interspeech_2012/i12_1532.html,contact,2020-11-30,1532-1535,Acoustic_Features_for_Classification_Based_Speech_Separation.,db/conf/interspeech/interspeech2012.html#WangHW12,2012,Communication,Ownership,Tokio,PSL,Jin_Hyeok_Jeong,Tetsuji_Ogawa,Robert_J._Wood,4004939,4914897,3775016
509130,4105976,Bin_Ma,Bin_Ma,INTERSPEECH,conf/interspeech/2015,http://www.isca-speech.org/archive/interspeech_2015/i15_2844.html,contact,2016-01-04,2844-2848,Joint_environment_and_speaker_normalization_using_factored_front-end_CMLLR.,db/conf/interspeech/interspeech2015.html#RathSM15,2015,Communication,Ownership,Tokio,KTH,Marc_Castella,Mengwei_Su,Joël_Lemorton,4352643,3110040,4370239
509203,4106015,Chi-Chun_Lee,Chi-Chun_Lee,INTERSPEECH,conf/interspeech/2011,http://www.isca-speech.org/archive/interspeech_2011/i11_2989.html,interaction,2019-12-03,2989-2993,Analyzing_the_Nature_of_ECA_Interactions_in_Children_with_Autism.,db/conf/interspeech/interspeech2011.html#MowerLGCWN11,2011,Communication,Ownership,Austin,CAMBRIDGE,Wonkyum_Lee,Kentaro_Hattori,Marcin_Wiczanowski,3763679,4382730,4348870
509222,4106024,Andreas_Stolcke,Andreas_Stolcke,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_1573.html,telecommunication,2011-03-10,1573-1576,fMPE-MAP:_improved_discriminative_adaptation_for_modeling_new_domains.,db/conf/interspeech/interspeech2007.html#ZhengS07,2007,Communication,Ownership,Tokio,PSL,Trung_Quang_Duong,Steve_D._Wal,Sunil_K._Narang,4362419,4313493,3774910
509269,4106043,Hermann_Ney,Hermann_Ney,INTERSPEECH,conf/interspeech/2020,https://doi.org/10.21437/Interspeech.2020-1849,conversation,2021-01-29,3645-3649,Investigation_of_Large-Margin_Softmax_in_Neural_Language_Modeling.,db/conf/interspeech/interspeech2020.html#HuoGWSN20,2020,Communication,Ownership,Amsterdam,UFMG,Ludovic_A._Krundel,Hyun-Soo_Yoon,Dereje_Hailemaria,4383978,3061447,4355817
509288,4106053,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2005,http://www.isca-speech.org/archive/interspeech_2005/i05_0989.html,persuasion,2011-03-13,989-992,Maximum_mutual_information_SPLICE_transform_for_seen_and_unseen_conditions.,db/conf/interspeech/interspeech2005.html#DroppoA05,2005,Communication,Ownership,Milan,KU,Thomas_A._W._Bolton,Taposh_Banerje,Tareq_Assa,4113745,3990210,4361311
509322,4106068,Hiroshi_G._Okuno,Hiroshi_G._Okuno,INTERSPEECH,conf/interspeech/2014,http://www.isca-speech.org/archive/interspeech_2014/i14_1149.html,connection,2015-02-12,1149-1153,Lipreading_using_convolutional_neural_network.,db/conf/interspeech/interspeech2014.html#NodaYNOO14,2014,Communication,Ownership,Austin,PSL,Ivan_W._Selesnick,Nikhil_Kundarg,Seyed_Omid_Sadjad,4910976,4002677,3074642
509403,4106091,Frank_K._Soong,Frank_K._Soong,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_0486.html,propaganda,2011-03-10,486-489,An_unsupervised_approach_to_automatic_prosodic_annotation.,db/conf/interspeech/interspeech2007.html#NiCSCZ07,2007,Communication,Ownership,Tokio,UPC,Fariborz_Salehi,Udara_Manawadu,Geert_Leus,4321154,3757983,4099406
509466,4106114,Alex_Waibel,Alex_Waibel,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_2189.html,providing,2011-03-10,2189-2192,Behavior_models_for_learning_and_receptionist_dialogs.,db/conf/interspeech/interspeech2007.html#HolzapfelW07,2007,Communication,Ownership,Tokio,UFMG,Yaxiong_Yua,Florian_Walter,Markus_Nußbaum-Thom,4096990,4105976,4105733
509572,4106163,Alex_Waibel,Alex_Waibel,INTERSPEECH,conf/interspeech/2017,http://www.isca-speech.org/archive/Interspeech_2017/abstracts/1606.html,communicating,2018-01-16,879-883,Enhancing_Backchannel_Prediction_Using_Word_Embeddings.,db/conf/interspeech/interspeech2017.html#Ruede0SW17,2017,Communication,Ownership,Tokio,UFMG,Yuan-Fu_Lia,Megna_Shah,Stuart_C._Schwart,4348325,4115470,4351848
509582,4106168,Alan_W._Black,Alan_W._Black,INTERSPEECH,conf/interspeech/2019,https://doi.org/10.21437/Interspeech.2019-3059,transmission,2021-01-29,1428-1432,Bag-of-Acoustic-Words_for_Mental_Health_Assessment:_A_Deep_Autoencoding_Approach.,db/conf/interspeech/interspeech2019.html#DuMCB19,2019,Communication,Ownership,New_York,OXFORD,Hiroyuki_Kuromiya,Tin_Lay_Nw,Jincheol_Park,4910781,3750362,3996195
509782,4106269,Alex_Acero,Alex_Acero,INTERSPEECH,conf/interspeech/2007,http://www.isca-speech.org/archive/interspeech_2007/i07_0146.html,transmission,2018-07-12,146-149,Voicepedia:_towards_speech-based_access_to_unstructured_information.,db/conf/interspeech/interspeech2007.html#SherwaniYPCJA07,2007,Communication,Ownership,Tokio,KU,Simo_Tauriainen,Jonathan_Mamou,Lili_Meng,3077843,3104063,4101940
